date,ticker,article_id,sentiment_score,sentiment_label,positive_score,negative_score,neutral_score,news_preview,model_version,processed_at
2026-06-29,ACB,ACB_ART_000,-0.9118487238883972,Negative,0.03585979714989662,0.9477085471153259,0.016431672498583794,Asia Commercial Bank signs strategic partnership with leading Banking firm to en...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,ACB,ACB_ART_001,-0.015767786651849747,Neutral,0.008908911608159542,0.024676699191331863,0.9664143323898315,Asia Commercial Bank faces margin compression as operating costs rise faster tha...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,ACB,ACB_ART_002,-0.8985947370529175,Negative,0.03648168966174126,0.9350764155387878,0.028441842645406723,ACB experiences increased competition from foreign banks entering Vietnamese Ban...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,ACB,ACB_ART_003,-0.003887527622282505,Neutral,0.013390370644629002,0.017277898266911507,0.9693318009376526,"ACB warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:40
2026-06-29,ACB,ACB_ART_004,0.011498099192976952,Neutral,0.02297118306159973,0.01147308386862278,0.9655558466911316,Asia Commercial Bank downgraded to 'Hold' by securities firm citing rising bad d...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,BID,BID_ART_000,-0.02510846219956875,Neutral,0.020397065207362175,0.04550552740693092,0.9340973496437073,BID stock declines 1.2 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,BID,BID_ART_001,-0.08078062534332275,Negative,0.45608824491500854,0.5368688702583313,0.00704285828396678,BID invests 1315 billion VND in new technology platform to digitize customer ser...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,BID,BID_ART_002,-0.7105927467346191,Negative,0.10765711963176727,0.8182498812675476,0.07409293204545975,BID stock gains 3.2% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,BID,BID_ART_003,0.7404495477676392,Positive,0.8637781143188477,0.12332859635353088,0.012893290258944035,Investment & Development Bank Board approves cash dividend of 3232 VND per share...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,BID,BID_ART_004,-0.9288035035133362,Negative,0.02448953501880169,0.9532930254936218,0.022217420861124992,"BID announces robust Q2 results with net interest income growing 23% YoY, driven...",finbert_v1.0,2026-06-27 12:15:40
2026-06-29,HDB,HDB_ART_000,0.39278721809387207,Positive,0.6885599493980408,0.2957727313041687,0.015667343512177467,Housing Development Bank Board approves cash dividend of 3225 VND per share for ...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,HDB,HDB_ART_001,-0.928154468536377,Negative,0.024651767686009407,0.9528062343597412,0.022541986778378487,"HDB announces robust Q2 results with net interest income growing 29% YoY, driven...",finbert_v1.0,2026-06-27 12:15:40
2026-06-29,HDB,HDB_ART_002,-0.3671819865703583,Negative,0.3130282461643219,0.6802102327346802,0.006761536933481693,HDB invests 820 billion VND in new technology platform to digitize customer serv...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,HDB,HDB_ART_003,-0.9088646769523621,Negative,0.03607732430100441,0.9449419975280762,0.018980680033564568,"Housing Development Bank receives 'Buy' recommendation from leading brokerage, t...",finbert_v1.0,2026-06-27 12:15:40
2026-06-29,MBB,MBB_ART_000,-0.9133580923080444,Negative,0.03210145980119705,0.9454595446586609,0.02243899740278721,"Military Commercial Joint Stock Bank surges to 4843 new accounts in Q2, exceedin...",finbert_v1.0,2026-06-27 12:15:40
2026-06-29,MBB,MBB_ART_001,0.009876977652311325,Neutral,0.020100723952054977,0.010223746299743652,0.9696755409240723,MBB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,MBB,MBB_ART_002,-0.8878324031829834,Negative,0.04038858413696289,0.9282209873199463,0.03139030560851097,MBB experiences increased competition from foreign banks entering Vietnamese Ban...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,MBB,MBB_ART_003,-0.9264882206916809,Negative,0.024656405672430992,0.9511446356773376,0.024198954924941063,MBB upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:40
2026-06-29,MBB,MBB_ART_004,-0.01601589471101761,Neutral,0.009077447466552258,0.02509334310889244,0.9658291935920715,Military Commercial Joint Stock Bank faces margin compression as operating costs...,finbert_v1.0,2026-06-27 12:15:40
