date,ticker,article_id,news_text,news_source,is_real
2026-06-24,ACB,ACB_ART_000,ACB upgraded to 'Outperform' by investment bank citing strong fundamentals and growth prospects,Realistic_Sample,False
2026-06-24,ACB,ACB_ART_001,"ACB warns of rising credit costs and narrowing net interest margin in H1 2026, concerning investors",Realistic_Sample,False
2026-06-24,ACB,ACB_ART_002,"Asia Commercial Bank opens new branch network in 8 provinces across Vietnam, strengthening retail presence",Realistic_Sample,False
2026-06-24,VCB,VCB_ART_000,VCB stock gains 2.0% as Banking sector leads market rally,Realistic_Sample,False
2026-06-24,VCB,VCB_ART_001,"Vietcombank faces regulatory scrutiny over compliance requirements, may incur additional compliance costs",Realistic_Sample,False
2026-06-24,VCB,VCB_ART_002,"Vietcombank Board approves cash dividend of 3642 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-24,BID,BID_ART_000,Investment & Development Bank faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-24,BID,BID_ART_001,"BID warns of rising credit costs and narrowing net interest margin in H1 2026, concerning investors",Realistic_Sample,False
2026-06-24,BID,BID_ART_002,"Investment & Development Bank opens new branch network in 8 provinces across Vietnam, strengthening retail presence",Realistic_Sample,False
2026-06-24,BID,BID_ART_003,"Investment & Development Bank Board approves cash dividend of 3810 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-24,HDB,HDB_ART_000,"Housing Development Bank receives 'Buy' recommendation from leading brokerage, target price raised 9%",Realistic_Sample,False
2026-06-24,HDB,HDB_ART_001,"Housing Development Bank (HDB) reports Q2 2026 net profit of 4 trillion VND, up 10% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-24,HDB,HDB_ART_002,Housing Development Bank downgraded to 'Hold' by securities firm citing rising bad debt concerns,Realistic_Sample,False
2026-06-24,HDB,HDB_ART_003,"Housing Development Bank misses Q2 profit targets, net profit 2 trillion VND, down 11% from previous year",Realistic_Sample,False
2026-06-24,HDB,HDB_ART_004,HDB stock declines 2.1 on profit taking after strong Q1 performance,Realistic_Sample,False
2026-06-24,MBB,MBB_ART_000,"Military Commercial Joint Stock Bank opens new branch network in 3 provinces across Vietnam, strengthening retail presence",Realistic_Sample,False
2026-06-24,MBB,MBB_ART_001,Military Commercial Joint Stock Bank faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-24,MBB,MBB_ART_002,"Military Commercial Joint Stock Bank receives 'Buy' recommendation from leading brokerage, target price raised 10%",Realistic_Sample,False
2026-06-24,MBB,MBB_ART_003,Military Commercial Joint Stock Bank downgraded to 'Hold' by securities firm citing rising bad debt concerns,Realistic_Sample,False
2026-06-24,TCB,TCB_ART_000,"Techcombank surges to 4892 new accounts in Q2, exceeding customer acquisition targets",Realistic_Sample,False
2026-06-24,TCB,TCB_ART_001,"Techcombank Board approves cash dividend of 4116 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-24,TCB,TCB_ART_002,Techcombank faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-24,TCB,TCB_ART_003,TCB invests 774 billion VND in new technology platform to digitize customer services,Realistic_Sample,False
2026-06-24,VHM,VHM_ART_000,VHM enters collaboration with international partner to expand Real Estate services into neighboring countries,Realistic_Sample,False
2026-06-24,VHM,VHM_ART_001,"Vinhomes (VHM) reports Q2 2026 net profit of 4 trillion VND, up 18% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-24,VHM,VHM_ART_002,VHM invests 1353 billion VND in new technology platform to digitize customer services,Realistic_Sample,False
2026-06-24,VHM,VHM_ART_003,VHM announces interim dividend of 2451 VND per share with record payout ratio,Realistic_Sample,False
2026-06-24,VHM,VHM_ART_004,VHM stock gains 1.7% as Real Estate sector leads market rally,Realistic_Sample,False
2026-06-24,VIC,VIC_ART_000,Vingroup downgraded to 'Hold' by securities firm citing rising bad debt concerns,Realistic_Sample,False
2026-06-24,VIC,VIC_ART_001,Vingroup faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-24,VIC,VIC_ART_002,VIC experiences increased competition from foreign banks entering Vietnamese Conglomerate market,Realistic_Sample,False
2026-06-24,VIC,VIC_ART_003,"Vingroup misses Q2 profit targets, net profit 1 trillion VND, down 11% from previous year",Realistic_Sample,False
2026-06-24,VNM,VNM_ART_000,"Vinamilk receives 'Buy' recommendation from leading brokerage, target price raised 9%",Realistic_Sample,False
2026-06-24,VNM,VNM_ART_001,"VNM announces robust Q2 results with net interest income growing 25% YoY, driven by strong loan demand",Realistic_Sample,False
2026-06-24,VNM,VNM_ART_002,VNM faces downward pressure from foreign investors selling amid Consumer Goods sector weakness,Realistic_Sample,False
2026-06-24,VNM,VNM_ART_003,Vinamilk faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-24,PGV,PGV_ART_000,"Petrovietnam Gas receives 'Buy' recommendation from leading brokerage, target price raised 10%",Realistic_Sample,False
2026-06-24,PGV,PGV_ART_001,PGV stock gains 2.8% as Energy sector leads market rally,Realistic_Sample,False
