date,ticker,article_id,news_text,news_source,is_real
2026-06-30,ACB,ACB_ART_000,"Asia Commercial Bank Board approves cash dividend of 2798 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-30,ACB,ACB_ART_001,"Asia Commercial Bank (ACB) reports Q2 2026 net profit of 3 trillion VND, up 11% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-30,ACB,ACB_ART_002,ACB upgraded to 'Outperform' by investment bank citing strong fundamentals and growth prospects,Realistic_Sample,False
2026-06-30,ACB,ACB_ART_003,"Asia Commercial Bank opens new branch network in 8 provinces across Vietnam, strengthening retail presence",Realistic_Sample,False
2026-06-30,ACB,ACB_ART_004,ACB experiences increased competition from foreign banks entering Vietnamese Banking market,Realistic_Sample,False
2026-06-30,VCB,VCB_ART_000,VCB announces interim dividend of 1249 VND per share with record payout ratio,Realistic_Sample,False
2026-06-30,VCB,VCB_ART_001,"VCB announces robust Q2 results with net interest income growing 21% YoY, driven by strong loan demand",Realistic_Sample,False
2026-06-30,VCB,VCB_ART_002,Vietcombank downgraded to 'Hold' by securities firm citing rising bad debt concerns,Realistic_Sample,False
2026-06-30,BID,BID_ART_000,"Investment & Development Bank misses Q2 profit targets, net profit 2 trillion VND, down 14% from previous year",Realistic_Sample,False
2026-06-30,BID,BID_ART_001,BID stock gains 3.7% as Banking sector leads market rally,Realistic_Sample,False
2026-06-30,BID,BID_ART_002,"Investment & Development Bank Board approves cash dividend of 2517 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-30,BID,BID_ART_003,Investment & Development Bank faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-30,BID,BID_ART_004,BID enters collaboration with international partner to expand Banking services into neighboring countries,Realistic_Sample,False
2026-06-30,HDB,HDB_ART_000,"Housing Development Bank surges to 2404 new accounts in Q2, exceeding customer acquisition targets",Realistic_Sample,False
2026-06-30,HDB,HDB_ART_001,HDB upgraded to 'Outperform' by investment bank citing strong fundamentals and growth prospects,Realistic_Sample,False
2026-06-30,HDB,HDB_ART_002,HDB invests 1489 billion VND in new technology platform to digitize customer services,Realistic_Sample,False
2026-06-30,MBB,MBB_ART_000,"Military Commercial Joint Stock Bank receives 'Buy' recommendation from leading brokerage, target price raised 12%",Realistic_Sample,False
2026-06-30,MBB,MBB_ART_001,MBB announces interim dividend of 1101 VND per share with record payout ratio,Realistic_Sample,False
2026-06-30,MBB,MBB_ART_002,"Military Commercial Joint Stock Bank surges to 4887 new accounts in Q2, exceeding customer acquisition targets",Realistic_Sample,False
2026-06-30,MBB,MBB_ART_003,MBB experiences increased competition from foreign banks entering Vietnamese Banking market,Realistic_Sample,False
