date,ticker,article_id,news_text,news_source,is_real
2026-06-16,ACB,ACB_ART_000,"Asia Commercial Bank misses Q2 profit targets, net profit 2 trillion VND, down 11% from previous year",Realistic_Sample,False
2026-06-16,ACB,ACB_ART_001,"Asia Commercial Bank Board approves cash dividend of 3685 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-16,ACB,ACB_ART_002,"Asia Commercial Bank receives 'Buy' recommendation from leading brokerage, target price raised 13%",Realistic_Sample,False
2026-06-16,ACB,ACB_ART_003,"Asia Commercial Bank (ACB) reports Q2 2026 net profit of 2 trillion VND, up 12% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-16,ACB,ACB_ART_004,ACB invests 1355 billion VND in new technology platform to digitize customer services,Realistic_Sample,False
2026-06-16,VCB,VCB_ART_000,VCB invests 1211 billion VND in new technology platform to digitize customer services,Realistic_Sample,False
2026-06-16,VCB,VCB_ART_001,"Vietcombank Board approves cash dividend of 2593 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-16,VCB,VCB_ART_002,VCB experiences increased competition from foreign banks entering Vietnamese Banking market,Realistic_Sample,False
2026-06-16,VCB,VCB_ART_003,"Vietcombank (VCB) reports Q2 2026 net profit of 3 trillion VND, up 24% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-16,VCB,VCB_ART_004,VCB faces downward pressure from foreign investors selling amid Banking sector weakness,Realistic_Sample,False
2026-06-16,BID,BID_ART_000,Investment & Development Bank downgraded to 'Hold' by securities firm citing rising bad debt concerns,Realistic_Sample,False
2026-06-16,BID,BID_ART_001,"Investment & Development Bank faces regulatory scrutiny over compliance requirements, may incur additional compliance costs",Realistic_Sample,False
2026-06-16,BID,BID_ART_002,Investment & Development Bank faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-16,BID,BID_ART_003,BID enters collaboration with international partner to expand Banking services into neighboring countries,Realistic_Sample,False
2026-06-16,HDB,HDB_ART_000,"HDB announces robust Q2 results with net interest income growing 28% YoY, driven by strong loan demand",Realistic_Sample,False
2026-06-16,HDB,HDB_ART_001,"Housing Development Bank opens new branch network in 3 provinces across Vietnam, strengthening retail presence",Realistic_Sample,False
2026-06-16,HDB,HDB_ART_002,HDB enters collaboration with international partner to expand Banking services into neighboring countries,Realistic_Sample,False
2026-06-16,HDB,HDB_ART_003,HDB experiences increased competition from foreign banks entering Vietnamese Banking market,Realistic_Sample,False
2026-06-16,HDB,HDB_ART_004,HDB stock declines 1.4 on profit taking after strong Q1 performance,Realistic_Sample,False
2026-06-16,MBB,MBB_ART_000,"Military Commercial Joint Stock Bank faces regulatory scrutiny over compliance requirements, may incur additional compliance costs",Realistic_Sample,False
2026-06-16,MBB,MBB_ART_001,MBB faces downward pressure from foreign investors selling amid Banking sector weakness,Realistic_Sample,False
