date,ticker,article_id,sentiment_score,sentiment_label,positive_score,negative_score,neutral_score,news_preview,model_version,processed_at
2026-06-26,ACB,ACB_ART_000,0.011498099192976952,Neutral,0.02297118306159973,0.01147308386862278,0.9655558466911316,Asia Commercial Bank downgraded to 'Hold' by securities firm citing rising bad d...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,ACB,ACB_ART_001,-0.8131702542304993,Negative,0.07014662027359009,0.8833168745040894,0.046536464244127274,ACB stock gains 3.7% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,ACB,ACB_ART_002,-0.003887527622282505,Neutral,0.013390370644629002,0.017277898266911507,0.9693318009376526,"ACB warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,BID,BID_ART_000,-0.03052392601966858,Negative,0.47041603922843933,0.5009399652481079,0.028644097968935966,BID announces interim dividend of 2445 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,BID,BID_ART_001,-0.9208568930625916,Negative,0.02516355738043785,0.9460204243659973,0.028815982863307,BID upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,BID,BID_ART_002,-0.1036006510257721,Negative,0.4446508586406708,0.5482515096664429,0.007097634952515364,BID invests 744 billion VND in new technology platform to digitize customer serv...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,BID,BID_ART_003,-0.9101370573043823,Negative,0.03723274916410446,0.9473698139190674,0.01539746206253767,Investment & Development Bank signs strategic partnership with leading Banking f...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,BID,BID_ART_004,-0.6871306896209717,Negative,0.1149819865822792,0.8021126985549927,0.08290527015924454,BID stock gains 2.9% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,HDB,HDB_ART_000,0.01782640814781189,Neutral,0.027987968176603317,0.010161559097468853,0.9618505239486694,"Housing Development Bank faces regulatory scrutiny over compliance requirements,...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,HDB,HDB_ART_001,-0.9324526786804199,Negative,0.02283797226846218,0.955290675163269,0.021871408447623253,"Housing Development Bank (HDB) reports Q2 2026 net profit of 2 trillion VND, up ...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,HDB,HDB_ART_002,-0.0007189121097326279,Neutral,0.015802007168531418,0.016520919278264046,0.9676769971847534,"HDB warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,HDB,HDB_ART_003,-0.23059329390525818,Negative,0.3811255991458893,0.6117188930511475,0.00715554179623723,HDB invests 1995 billion VND in new technology platform to digitize customer ser...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,HDB,HDB_ART_004,0.010422417894005775,Neutral,0.020218851044774055,0.00979643315076828,0.9699848294258118,HDB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,MBB,MBB_ART_000,0.009876977652311325,Neutral,0.020100723952054977,0.010223746299743652,0.9696755409240723,MBB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,MBB,MBB_ART_001,0.4248635470867157,Positive,0.7053422331809998,0.28047868609428406,0.014179043471813202,Military Commercial Joint Stock Bank Board approves cash dividend of 3694 VND pe...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,MBB,MBB_ART_002,-0.8649634718894958,Negative,0.04948970302939415,0.9144531488418579,0.036057114601135254,MBB stock gains 3.0% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,MSN,MSN_ART_000,0.015896055847406387,Neutral,0.02669318951666355,0.010797133669257164,0.9625096917152405,"Masan Group faces regulatory scrutiny over compliance requirements, may incur ad...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,MSN,MSN_ART_001,-0.9151557683944702,Negative,0.03468305617570877,0.9498388171195984,0.015478130429983139,Masan Group signs strategic partnership with leading Consumer Goods firm to enha...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,MSN,MSN_ART_002,0.5570014119148254,Positive,0.7721356153488159,0.21513420343399048,0.012730230577290058,"Masan Group Board approves cash dividend of 4785 VND per share for 2026, payable...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,MSN,MSN_ART_003,6.867758929729462e-05,Neutral,0.011687229387462139,0.011618551798164845,0.9766942262649536,"Masan Group misses Q2 profit targets, net profit 1 trillion VND, down 8% from pr...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PGV,PGV_ART_000,0.013014722615480423,Neutral,0.0240691639482975,0.011054441332817078,0.9648763537406921,Petrovietnam Gas downgraded to 'Hold' by securities firm citing rising bad debt ...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PGV,PGV_ART_001,-0.925089418888092,Negative,0.027572130784392357,0.9526615738868713,0.019766252487897873,"Petrovietnam Gas surges to 2828 new accounts in Q2, exceeding customer acquisiti...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PGV,PGV_ART_002,-0.914644718170166,Negative,0.03403874859213829,0.9486834406852722,0.017277821898460388,"Petrovietnam Gas receives 'Buy' recommendation from leading brokerage, target pr...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PGV,PGV_ART_003,-0.02586192637681961,Neutral,0.009454463608562946,0.03531638905405998,0.9552291035652161,Petrovietnam Gas faces margin compression as operating costs rise faster than re...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PLX,PLX_ART_000,-0.9281901717185974,Negative,0.024655021727085114,0.9528452157974243,0.022499706596136093,"PLX announces robust Q2 results with net interest income growing 26% YoY, driven...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PLX,PLX_ART_001,-0.9216666221618652,Negative,0.030178917571902275,0.9518455266952515,0.017975538969039917,"Petrovietnam Power opens new branch network in 4 provinces across Vietnam, stren...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PLX,PLX_ART_002,-0.9130550622940063,Negative,0.036419909447431564,0.9494749903678894,0.01410508994013071,Petrovietnam Power signs strategic partnership with leading Energy firm to enhan...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PLX,PLX_ART_003,-0.015469783917069435,Neutral,0.017270812764763832,0.03274059668183327,0.9499885439872742,PLX stock declines 1.3 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PNJ,PNJ_ART_000,-0.9133490920066833,Negative,0.03475910797715187,0.9481081962585449,0.017132773995399475,"Phu Nhuan Jewelry receives 'Buy' recommendation from leading brokerage, target p...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PNJ,PNJ_ART_001,-0.9233174324035645,Negative,0.0278974249958992,0.9512148499488831,0.02088768780231476,"Phu Nhuan Jewelry surges to 4437 new accounts in Q2, exceeding customer acquisit...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PNJ,PNJ_ART_002,0.0003259284421801567,Neutral,0.012108216993510723,0.011782288551330566,0.976109504699707,"Phu Nhuan Jewelry misses Q2 profit targets, net profit 1 trillion VND, down 11% ...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,PNJ,PNJ_ART_003,-0.8836578130722046,Negative,0.03372946009039879,0.9173872470855713,0.048883289098739624,PNJ experiences increased competition from foreign banks entering Vietnamese Ret...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,SAB,SAB_ART_000,0.002194136381149292,Neutral,0.013273549266159534,0.011079412885010242,0.97564697265625,"Sabeco misses Q2 profit targets, net profit 2 trillion VND, down 9% from previou...",finbert_v1.0,2026-06-27 12:15:39
2026-06-26,SAB,SAB_ART_001,0.012972671538591385,Neutral,0.023860543966293335,0.01088787242770195,0.965251624584198,Sabeco downgraded to 'Hold' by securities firm citing rising bad debt concerns...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,SAB,SAB_ART_002,-0.2925982177257538,Negative,0.35012683272361755,0.6427250504493713,0.007148185279220343,SAB invests 1705 billion VND in new technology platform to digitize customer ser...,finbert_v1.0,2026-06-27 12:15:39
2026-06-26,SAB,SAB_ART_003,-0.9275199174880981,Negative,0.024776248261332512,0.9522961378097534,0.02292761579155922,"SAB announces robust Q2 results with net interest income growing 19% YoY, driven...",finbert_v1.0,2026-06-27 12:15:39
