date,ticker,article_id,sentiment_score,sentiment_label,positive_score,negative_score,neutral_score,news_preview,model_version,processed_at
2026-06-18,ACB,ACB_ART_000,0.0020037442445755005,Neutral,0.012978154234588146,0.010974409990012646,0.9760475158691406,"Asia Commercial Bank misses Q2 profit targets, net profit 1 trillion VND, down 1...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,ACB,ACB_ART_001,0.009886055253446102,Neutral,0.019837263971567154,0.009951208718121052,0.9702115058898926,ACB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,ACB,ACB_ART_002,-0.915356457233429,Negative,0.033299610018730164,0.9486560821533203,0.018044279888272285,"Asia Commercial Bank receives 'Buy' recommendation from leading brokerage, targe...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,ACB,ACB_ART_003,-0.04019680246710777,Neutral,0.021967336535453796,0.06216413900256157,0.9158684611320496,ACB stock declines 3.0 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,ACB,ACB_ART_004,-0.8248680830001831,Negative,0.06671138852834702,0.8915794491767883,0.04170909523963928,ACB stock gains 3.2% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,BID,BID_ART_000,0.0004903413355350494,Neutral,0.011917775496840477,0.011427434161305428,0.9766547679901123,"Investment & Development Bank misses Q2 profit targets, net profit 1 trillion VN...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,BID,BID_ART_001,-0.7943752408027649,Negative,0.09916577488183975,0.8935410380363464,0.007293202914297581,BID enters collaboration with international partner to expand Banking services i...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,BID,BID_ART_002,-0.9216410517692566,Negative,0.03020881675183773,0.9518498778343201,0.017941316589713097,Investment & Development Bank opens new branch network in 3 provinces across Vie...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,BID,BID_ART_003,-0.0357079952955246,Neutral,0.020042741671204567,0.05575073882937431,0.924206554889679,BID stock declines 2.8 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,BID,BID_ART_004,-0.9208568930625916,Negative,0.02516355738043785,0.9460204243659973,0.028815982863307,BID upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,HDB,HDB_ART_000,0.012976649217307568,Neutral,0.023910468444228172,0.010933819226920605,0.9651556611061096,Housing Development Bank downgraded to 'Hold' by securities firm citing rising b...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,HDB,HDB_ART_001,-0.3338877558708191,Negative,0.30903494358062744,0.6429226994514465,0.04804232344031334,HDB announces interim dividend of 1380 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,HDB,HDB_ART_002,-0.9321418404579163,Negative,0.023084217682480812,0.9552260637283325,0.021689752116799355,"Housing Development Bank (HDB) reports Q2 2026 net profit of 3 trillion VND, up ...",finbert_v1.0,2026-06-27 12:15:32
